country,indicator,year_week,value,,,,
France,Weekly new hospital admissions per 100k,2021-W30,4.81696693314047,,,,
France,Weekly new hospital admissions per 100k,2021-W31,6.37335422390356,,,,
France,Weekly new hospital admissions per 100k,2021-W32,6.96753056852537,,,,
France,Weekly new hospital admissions per 100k,2021-W33,8.34359568505,,,,
France,Weekly new hospital admissions per 100k,2021-W34,7.20254061527877,,,,
France,Weekly new hospital admissions per 100k,2021-W35,5.81760719510307,,,,
France,Weekly new hospital admissions per 100k,2021-W36,4.91008412147672,,,,
France,Weekly new hospital admissions per 100k,2021-W37,3.51776044825846,,,,
France,Weekly new hospital admissions per 100k,2021-W38,2.82159861164933,,,,
France,Weekly new hospital admissions per 100k,2021-W39,2.13430507869127,,,,
France,Weekly new hospital admissions per 100k,2021-W40,1.89929503193787,,,,
France,Weekly new hospital admissions per 100k,2021-W41,1.7795729326484,,,,
France,Weekly new hospital admissions per 100k,2021-W42,2.14908558477639,,,,
France,Weekly new hospital admissions per 100k,2021-W43,2.41513469430854,,,,
France,Weekly new hospital admissions per 100k,2021-W44,2.66196914593004,,,,
France,Weekly new hospital admissions per 100k,2021-W45,3.1763307576922,,,,
France,Weekly new hospital admissions per 100k,2021-W46,4.56717638030195,,,,
France,Weekly new hospital admissions per 100k,2021-W47,6.2551101752226,,,,
France,Weekly new hospital admissions per 100k,2021-W48,8.89195246080794,,,,
France,Weekly new hospital admissions per 100k,2021-W49,11.2967408008569,,,,
France,Weekly new hospital admissions per 100k,2021-W50,11.9042196009553,,,,
France,Weekly new hospital admissions per 100k,2021-W51,11.932302562517,,,,
France,Weekly new hospital admissions per 100k,2021-W52,15.4500630107755,,,,
France,Weekly new hospital admissions per 100k,2022-W01,20.085229719069,,,,
France,Weekly new hospital admissions per 100k,2022-W02,22.2697885184497,,,,
France,Weekly new hospital admissions per 100k,2022-W03,26.1718421249212,,,,
France,Weekly new hospital admissions per 100k,2022-W04,27.2463849173094,,,,
France,Weekly new hospital admissions per 100k,2022-W05,26.7335013561558,,,,
France,Weekly new hospital admissions per 100k,2022-W06,21.2839287625722,,,,
France,Weekly new hospital admissions per 100k,2022-W07,16.3575860844018,,,,
France,Weekly new hospital admissions per 100k,2022-W08,11.9456050179936,,,,
France,Weekly new hospital admissions per 100k,2022-W09,9.23190410076569,,,,
France,Weekly new hospital admissions per 100k,2022-W10,9.53194837429362,,,,
France,Weekly new hospital admissions per 100k,2022-W11,10.4099104357497,,,,
France,Weekly new hospital admissions per 100k,2022-W12,11.3573408758059,,,,
France,Weekly new hospital admissions per 100k,2022-W13,14.4656813055065,,,,
France,Weekly new hospital admissions per 100k,2022-W14,15.7412389806524,,,,
France,Weekly new hospital admissions per 100k,2022-W15,16.6014644348063,,,,
France,Weekly new hospital admissions per 100k,2022-W16,14.0828661979019,,,,
France,Weekly new hospital admissions per 100k,2022-W17,12.4540544273218,,,,
France,Weekly new hospital admissions per 100k,2022-W18,9.39301161709349,,,,
France,Weekly new hospital admissions per 100k,2022-W19,7.53066785036842,,,,
France,Weekly new hospital admissions per 100k,2022-W20,5.64467527390717,,,,
France,Weekly new hospital admissions per 100k,2022-W21,3.93752682107585,,,,
France,Weekly new ICU admissions per 100k,2020-W09,0,,,,
France,Weekly new ICU admissions per 100k,2020-W10,0,,,,
France,Weekly new ICU admissions per 100k,2020-W11,0.427156625859956,,,,
France,Weekly new ICU admissions per 100k,2020-W12,2.55554950211718,,,,
France,Weekly new ICU admissions per 100k,2020-W13,5.53677757948579,,,,
France,Weekly new ICU admissions per 100k,2020-W14,5.89446582674569,,,,
France,Weekly new ICU admissions per 100k,2020-W15,3.74685829257781,,,,
France,Weekly new ICU admissions per 100k,2020-W16,2.27324183589139,,,,
France,Weekly new ICU admissions per 100k,2020-W17,1.51647992433327,,,,
France,Weekly new ICU admissions per 100k,2020-W18,0.972557300400868,,,,
France,Weekly new ICU admissions per 100k,2020-W19,0.737547253647467,,,,
France,Weekly new ICU admissions per 100k,2020-W20,0.570527534885616,,,,
France,Weekly new ICU admissions per 100k,2020-W21,0.353254095434358,,,,
France,Weekly new ICU admissions per 100k,2020-W22,0.313346729004535,,,,
France,Weekly new ICU admissions per 100k,2020-W23,0.201014882757626,,,,
France,Weekly new ICU admissions per 100k,2020-W24,0.161107516327803,,,,
France,Weekly new ICU admissions per 100k,2020-W25,0.115287947463933,,,,
France,Weekly new ICU admissions per 100k,2020-W26,0.112331846246909,,,,
France,Weekly new ICU admissions per 100k,2020-W27,0.121200149897981,,,,
France,Weekly new ICU admissions per 100k,2020-W28,0.116765998072445,,,,
France,Weekly new ICU admissions per 100k,2020-W29,0.119722099289469,,,,
France,Weekly new ICU admissions per 100k,2020-W30,0.115287947463933,,,,
France,Weekly new ICU admissions per 100k,2020-W31,0.159629465719291,,,,
France,Weekly new ICU admissions per 100k,2020-W32,0.164063617544827,,,,
France,Weekly new ICU admissions per 100k,2020-W33,0.187712427281019,,,,
France,Weekly new ICU admissions per 100k,2020-W34,0.257180805881081,,,,
France,Weekly new ICU admissions per 100k,2020-W35,0.303000374744951,,,,
France,Weekly new ICU admissions per 100k,2020-W36,0.446371283770611,,,,
France,Weekly new ICU admissions per 100k,2020-W37,0.62669345800907,,,,
France,Weekly new ICU admissions per 100k,2020-W38,0.900132820583782,,,,
France,Weekly new ICU admissions per 100k,2020-W39,1.19574294228617,,,,
France,Weekly new ICU admissions per 100k,2020-W40,1.29329428244796,,,,
France,Weekly new ICU admissions per 100k,2020-W41,1.31842114279267,,,,
France,Weekly new ICU admissions per 100k,2020-W42,1.97615366358049,,,,
France,Weekly new ICU admissions per 100k,2020-W43,2.74769608122373,,,,
France,Weekly new ICU admissions per 100k,2020-W44,3.78824370961615,,,,
France,Weekly new ICU admissions per 100k,2020-W45,4.37650785180391,,,,
France,Weekly new ICU admissions per 100k,2020-W46,3.8813608979524,,,,
France,Weekly new ICU admissions per 100k,2020-W47,2.84229132016849,,,,
France,Weekly new ICU admissions per 100k,2020-W48,1.86382181733358,,,,
France,Weekly new ICU admissions per 100k,2020-W49,1.58594830293333,,,,
France,Weekly new ICU admissions per 100k,2020-W50,1.64654837788232,,,,
France,Weekly new ICU admissions per 100k,2020-W51,1.65541668153339,,,,
France,Weekly new ICU admissions per 100k,2020-W52,1.58594830293333,,,,
France,Weekly new ICU admissions per 100k,2020-W53,1.61403126449506,,,,
France,Weekly new ICU admissions per 100k,2021-W01,1.98797806844858,,,,
France,Weekly new ICU admissions per 100k,2021-W02,2.01901713122733,,,,
France,Weekly new ICU admissions per 100k,2021-W03,2.4594762125639,,,,
France,Weekly new ICU admissions per 100k,2021-W04,2.58511051428741,,,,
France,Weekly new ICU admissions per 100k,2021-W05,2.50677383203628,,,,
France,Weekly new ICU admissions per 100k,2021-W06,2.51712018629586,,,,
France,Weekly new ICU admissions per 100k,2021-W07,2.61319347584914,,,,
France,Weekly new ICU admissions per 100k,2021-W08,2.75065218244075,,,,
France,Weekly new ICU admissions per 100k,2021-W09,2.94723291337284,,,,
France,Weekly new ICU admissions per 100k,2021-W10,3.23101863020714,,,,
France,Weekly new ICU admissions per 100k,2021-W11,3.47933113243715,,,,
France,Weekly new ICU admissions per 100k,2021-W12,3.97447808628865,,,,
France,Weekly new ICU admissions per 100k,2021-W13,4.49770800170189,,,,
France,Weekly new ICU admissions per 100k,2021-W14,4.59525934186368,,,,
France,Weekly new ICU admissions per 100k,2021-W15,4.3011272707698,,,,
France,Weekly new ICU admissions per 100k,2021-W16,4.24643939825485,,,,
France,Weekly new ICU admissions per 100k,2021-W17,3.53845315677763,,,,
France,Weekly new ICU admissions per 100k,2021-W18,2.6693593989726,,,,
France,Weekly new ICU admissions per 100k,2021-W19,1.75444607230369,,,,
France,Weekly new ICU admissions per 100k,2021-W20,1.57855804989077,,,,
France,Weekly new ICU admissions per 100k,2021-W21,1.23712835932451,,,,
France,Weekly new ICU admissions per 100k,2021-W22,0.937084085796581,,,,
France,Weekly new ICU admissions per 100k,2021-W23,0.718332595736811,,,,
France,Weekly new ICU admissions per 100k,2021-W24,0.428634676468468,,,,
France,Weekly new ICU admissions per 100k,2021-W25,0.328127235089655,,,,
France,Weekly new ICU admissions per 100k,2021-W26,0.240922249187449,,,,
France,Weekly new ICU admissions per 100k,2021-W27,0.22614174310233,,,,
France,Weekly new ICU admissions per 100k,2021-W28,0.301522324136439,,,,
France,Weekly new ICU admissions per 100k,2021-W29,0.552790927583472,,,,
France,Weekly new ICU admissions per 100k,2021-W30,1.11001600699248,,,,
France,Weekly new ICU admissions per 100k,2021-W31,1.57855804989077,,,,
France,Weekly new ICU admissions per 100k,2021-W32,1.63768007423125,,,,
France,Weekly new ICU admissions per 100k,2021-W33,1.97467561297198,,,,
France,Weekly new ICU admissions per 100k,2021-W34,1.67019718761851,,,,
France,Weekly new ICU admissions per 100k,2021-W35,1.42040663477999,,,,
France,Weekly new ICU admissions per 100k,2021-W36,1.359806559831,,,,
France,Weekly new ICU admissions per 100k,2021-W37,0.897176719366758,,,,
France,Weekly new ICU admissions per 100k,2021-W38,0.739025304255979,,,,
France,Weekly new ICU admissions per 100k,2021-W39,0.527664067238769,,,,
France,Weekly new ICU admissions per 100k,2021-W40,0.446371283770611,,,,
France,Weekly new ICU admissions per 100k,2021-W41,0.449327384987635,,,,
France,Weekly new ICU admissions per 100k,2021-W42,0.506971358719601,,,,
France,Weekly new ICU admissions per 100k,2021-W43,0.613391002532462,,,,
France,Weekly new ICU admissions per 100k,2021-W44,0.688771583566572,,,,
France,Weekly new ICU admissions per 100k,2021-W45,0.773020468251754,,,,
France,Weekly new ICU admissions per 100k,2021-W46,1.0139427174392,,,,
France,Weekly new ICU admissions per 100k,2021-W47,1.38345536956719,,,,
France,Weekly new ICU admissions per 100k,2021-W48,1.9658073093209,,,,
France,Weekly new ICU admissions per 100k,2021-W49,2.55259340090015,,,,
France,Weekly new ICU admissions per 100k,2021-W50,2.62501788071724,,,,
France,Weekly new ICU admissions per 100k,2021-W51,2.70039846175135,,,,
France,Weekly new ICU admissions per 100k,2021-W52,2.86889623112171,,,,
France,Weekly new ICU admissions per 100k,2022-W01,3.38325784288387,,,,
France,Weekly new ICU admissions per 100k,2022-W02,3.17189660586666,,,,
France,Weekly new ICU admissions per 100k,2022-W03,2.86002792747064,,,,
France,Weekly new ICU admissions per 100k,2022-W04,2.84229132016849,,,,
France,Weekly new ICU admissions per 100k,2022-W05,3.03443789927505,,,,
France,Weekly new ICU admissions per 100k,2022-W06,2.4225249473511,,,,
France,Weekly new ICU admissions per 100k,2022-W07,1.99832442270817,,,,
France,Weekly new ICU admissions per 100k,2022-W08,1.36867486348207,,,,
France,Weekly new ICU admissions per 100k,2022-W09,1.14401117098826,,,,
France,Weekly new ICU admissions per 100k,2022-W10,1.02281102109028,,,,
France,Weekly new ICU admissions per 100k,2022-W11,0.929693832754021,,,,
France,Weekly new ICU admissions per 100k,2022-W12,0.996206110137059,,,,
France,Weekly new ICU admissions per 100k,2022-W13,1.30216258609903,,,,
France,Weekly new ICU admissions per 100k,2022-W14,1.37015291409059,,,,
France,Weekly new ICU admissions per 100k,2022-W15,1.60368491023547,,,,
France,Weekly new ICU admissions per 100k,2022-W16,1.35241630678844,,,,
France,Weekly new ICU admissions per 100k,2022-W17,1.32728944644374,,,,
France,Weekly new ICU admissions per 100k,2022-W18,0.969601199183844,,,,
France,Weekly new ICU admissions per 100k,2022-W19,0.811449784073065,,,,
France,Weekly new ICU admissions per 100k,2022-W20,0.62669345800907,,,,
France,Weekly new ICU admissions per 100k,2022-W21,0.49071280202597,,,,
Germany,Daily ICU occupancy,2020-W12,200,,,,
Germany,Daily ICU occupancy,2020-W12,308,,,,
Germany,Daily ICU occupancy,2020-W12,364,,,,
Germany,Daily ICU occupancy,2020-W13,451,,,,
Germany,Daily ICU occupancy,2020-W13,616,,,,
Germany,Daily ICU occupancy,2020-W13,789,,,,
Germany,Daily ICU occupancy,2020-W13,824,,,,
Germany,Daily ICU occupancy,2020-W13,905,,,,
Germany,Daily ICU occupancy,2020-W13,1001,,,,
Germany,Daily ICU occupancy,2020-W13,1063,,,,
Germany,Daily ICU occupancy,2020-W14,1203,,,,
Germany,Daily ICU occupancy,2020-W14,1550,,,,
Germany,Daily ICU occupancy,2020-W14,1784,,,,
Germany,Daily ICU occupancy,2020-W14,2102,,,,
Germany,Daily ICU occupancy,2020-W14,2361,,,,
Germany,Daily ICU occupancy,2020-W14,2471,,,,
Germany,Daily ICU occupancy,2020-W14,2528,,,,
Germany,Daily ICU occupancy,2020-W15,2551,,,,
Germany,Daily ICU occupancy,2020-W15,2641,,,,
Germany,Daily ICU occupancy,2020-W15,2654,,,,
Germany,Daily ICU occupancy,2020-W15,2714,,,,
Germany,Daily ICU occupancy,2020-W15,2702,,,,
Germany,Daily ICU occupancy,2020-W15,2652,,,,
Germany,Daily ICU occupancy,2020-W15,2652,,,,
Germany,Daily ICU occupancy,2020-W16,2719,,,,
Germany,Daily ICU occupancy,2020-W16,2722,,,,
Germany,Daily ICU occupancy,2020-W16,2735,,,,
Germany,Daily ICU occupancy,2020-W16,2810,,,,
Germany,Daily ICU occupancy,2020-W16,2879,,,,
Germany,Daily ICU occupancy,2020-W16,2928,,,,
Germany,Daily ICU occupancy,2020-W16,2870,,,,
Germany,Daily ICU occupancy,2020-W17,2900,,,,
Germany,Daily ICU occupancy,2020-W17,2855,,,,
Germany,Daily ICU occupancy,2020-W17,2739,,,,
Germany,Daily ICU occupancy,2020-W17,2720,,,,
Germany,Daily ICU occupancy,2020-W17,2644,,,,
Germany,Daily ICU occupancy,2020-W17,2538,,,,
Germany,Daily ICU occupancy,2020-W17,2524,,,,
Germany,Daily ICU occupancy,2020-W18,2466,,,,
Germany,Daily ICU occupancy,2020-W18,2391,,,,
Germany,Daily ICU occupancy,2020-W18,2310,,,,
Germany,Daily ICU occupancy,2020-W18,2235,,,,
Germany,Daily ICU occupancy,2020-W18,2118,,,,
Germany,Daily ICU occupancy,2020-W18,2046,,,,
Germany,Daily ICU occupancy,2020-W18,2011,,,,
Germany,Daily ICU occupancy,2020-W19,1976,,,,
Germany,Daily ICU occupancy,2020-W19,1903,,,,
Germany,Daily ICU occupancy,2020-W19,1820,,,,
Germany,Daily ICU occupancy,2020-W19,1763,,,,
Germany,Daily ICU occupancy,2020-W19,1659,,,,
Germany,Daily ICU occupancy,2020-W19,1594,,,,
Germany,Daily ICU occupancy,2020-W19,1603,,,,
Germany,Daily ICU occupancy,2020-W20,1587,,,,
Germany,Daily ICU occupancy,2020-W20,1496,,,,
Germany,Daily ICU occupancy,2020-W20,1384,,,,
Germany,Daily ICU occupancy,2020-W20,1316,,,,
Germany,Daily ICU occupancy,2020-W20,1232,,,,
Germany,Daily ICU occupancy,2020-W20,1173,,,,
Germany,Daily ICU occupancy,2020-W20,1125,,,,
Germany,Daily ICU occupancy,2020-W21,1122,,,,
Germany,Daily ICU occupancy,2020-W21,1087,,,,
Germany,Daily ICU occupancy,2020-W21,1019,,,,
Germany,Daily ICU occupancy,2020-W21,999,,,,
Germany,Daily ICU occupancy,2020-W21,971,,,,
Germany,Daily ICU occupancy,2020-W21,928,,,,
Germany,Daily ICU occupancy,2020-W21,896,,,,
Germany,Daily ICU occupancy,2020-W22,883,,,,
Germany,Daily ICU occupancy,2020-W22,810,,,,
Germany,Daily ICU occupancy,2020-W22,749,,,,
Germany,Daily ICU occupancy,2020-W22,723,,,,
Germany,Daily ICU occupancy,2020-W22,722,,,,
Germany,Daily ICU occupancy,2020-W22,711,,,,
Germany,Daily ICU occupancy,2020-W22,697,,,,
Germany,Daily ICU occupancy,2020-W23,696,,,,
Germany,Daily ICU occupancy,2020-W23,691,,,,
Germany,Daily ICU occupancy,2020-W23,631,,,,
Germany,Daily ICU occupancy,2020-W23,595,,,,
Germany,Daily ICU occupancy,2020-W23,584,,,,
Germany,Daily ICU occupancy,2020-W23,561,,,,
Germany,Daily ICU occupancy,2020-W23,566,,,,
Germany,Daily ICU occupancy,2020-W24,543,,,,
Germany,Daily ICU occupancy,2020-W24,516,,,,
Germany,Daily ICU occupancy,2020-W24,483,,,,
Germany,Daily ICU occupancy,2020-W24,452,,,,
Germany,Daily ICU occupancy,2020-W24,450,,,,
Germany,Daily ICU occupancy,2020-W24,441,,,,
Germany,Daily ICU occupancy,2020-W24,438,,,,
Germany,Daily ICU occupancy,2020-W25,434,,,,
Germany,Daily ICU occupancy,2020-W25,421,,,,
Germany,Daily ICU occupancy,2020-W25,407,,,,
Germany,Daily ICU occupancy,2020-W25,394,,,,
Germany,Daily ICU occupancy,2020-W25,374,,,,
Germany,Daily ICU occupancy,2020-W25,359,,,,
Germany,Daily ICU occupancy,2020-W25,350,,,,
Germany,Daily ICU occupancy,2020-W26,363,,,,
Germany,Daily ICU occupancy,2020-W26,358,,,,
Germany,Daily ICU occupancy,2020-W26,353,,,,
Germany,Daily ICU occupancy,2020-W26,358,,,,
Germany,Daily ICU occupancy,2020-W26,359,,,,
Germany,Daily ICU occupancy,2020-W26,343,,,,
Germany,Daily ICU occupancy,2020-W26,335,,,,
Germany,Daily ICU occupancy,2020-W27,329,,,,
Germany,Daily ICU occupancy,2020-W27,333,,,,
Germany,Daily ICU occupancy,2020-W27,324,,,,
Germany,Daily ICU occupancy,2020-W27,325,,,,
Germany,Daily ICU occupancy,2020-W27,314,,,,
Germany,Daily ICU occupancy,2020-W27,320,,,,
Germany,Daily ICU occupancy,2020-W27,299,,,,
Germany,Daily ICU occupancy,2020-W28,305,,,,
Germany,Daily ICU occupancy,2020-W28,292,,,,
Germany,Daily ICU occupancy,2020-W28,287,,,,
Germany,Daily ICU occupancy,2020-W28,272,,,,
Germany,Daily ICU occupancy,2020-W28,276,,,,
Germany,Daily ICU occupancy,2020-W28,253,,,,
Germany,Daily ICU occupancy,2020-W28,254,,,,
Germany,Daily ICU occupancy,2020-W29,263,,,,
Germany,Daily ICU occupancy,2020-W29,256,,,,
Germany,Daily ICU occupancy,2020-W29,246,,,,
Germany,Daily ICU occupancy,2020-W29,251,,,,
Germany,Daily ICU occupancy,2020-W29,246,,,,
Germany,Daily ICU occupancy,2020-W29,246,,,,
Germany,Daily ICU occupancy,2020-W29,249,,,,
Germany,Daily ICU occupancy,2020-W30,245,,,,
Germany,Daily ICU occupancy,2020-W30,251,,,,
Germany,Daily ICU occupancy,2020-W30,248,,,,
Germany,Daily ICU occupancy,2020-W30,234,,,,
Germany,Daily ICU occupancy,2020-W30,235,,,,
Germany,Daily ICU occupancy,2020-W30,247,,,,
Germany,Daily ICU occupancy,2020-W30,265,,,,
Germany,Daily ICU occupancy,2020-W31,257,,,,
Germany,Daily ICU occupancy,2020-W31,253,,,,
Germany,Daily ICU occupancy,2020-W31,255,,,,
Germany,Daily ICU occupancy,2020-W31,260,,,,
Germany,Daily ICU occupancy,2020-W31,259,,,,
Germany,Daily ICU occupancy,2020-W31,255,,,,
Germany,Daily ICU occupancy,2020-W31,267,,,,
Germany,Daily ICU occupancy,2020-W32,263,,,,
Germany,Daily ICU occupancy,2020-W32,258,,,,
Germany,Daily ICU occupancy,2020-W32,238,,,,
Germany,Daily ICU occupancy,2020-W32,236,,,,
Germany,Daily ICU occupancy,2020-W32,226,,,,
Germany,Daily ICU occupancy,2020-W32,228,,,,
Germany,Daily ICU occupancy,2020-W32,234,,,,
Germany,Daily ICU occupancy,2020-W33,227,,,,
Germany,Daily ICU occupancy,2020-W33,230,,,,
Germany,Daily ICU occupancy,2020-W33,220,,,,
Germany,Daily ICU occupancy,2020-W33,223,,,,
Germany,Daily ICU occupancy,2020-W33,230,,,,
Germany,Daily ICU occupancy,2020-W33,228,,,,
Germany,Daily ICU occupancy,2020-W33,224,,,,
Germany,Daily ICU occupancy,2020-W34,226,,,,
Germany,Daily ICU occupancy,2020-W34,219,,,,
Germany,Daily ICU occupancy,2020-W34,226,,,,
Germany,Daily ICU occupancy,2020-W34,229,,,,
Germany,Daily ICU occupancy,2020-W34,235,,,,
Germany,Daily ICU occupancy,2020-W34,230,,,,
Germany,Daily ICU occupancy,2020-W34,242,,,,
Germany,Daily ICU occupancy,2020-W35,243,,,,
Germany,Daily ICU occupancy,2020-W35,223,,,,
Germany,Daily ICU occupancy,2020-W35,225,,,,
Germany,Daily ICU occupancy,2020-W35,238,,,,
Germany,Daily ICU occupancy,2020-W35,234,,,,
Germany,Daily ICU occupancy,2020-W35,239,,,,
Germany,Daily ICU occupancy,2020-W35,243,,,,
Germany,Daily ICU occupancy,2020-W36,244,,,,
Germany,Daily ICU occupancy,2020-W36,233,,,,
Germany,Daily ICU occupancy,2020-W36,226,,,,
Germany,Daily ICU occupancy,2020-W36,221,,,,
Germany,Daily ICU occupancy,2020-W36,223,,,,
Germany,Daily ICU occupancy,2020-W36,220,,,,
Germany,Daily ICU occupancy,2020-W36,216,,,,
Germany,Daily ICU occupancy,2020-W37,227,,,,
Germany,Daily ICU occupancy,2020-W37,229,,,,
Germany,Daily ICU occupancy,2020-W37,225,,,,
